software_string,type,cpe_part,vendor,product,cna_source,cpe_combined_score,vendor_similarity_score,product_similarity_score,vendor_simple_similarity,product_simple_similarity,vendor_product_count,vendor_vulnerability_count,product_vulnerability_count,recommender_level,recommender_order,recommender_type
Avaya:Unified Communications Management,HARDWARE,a,ca,universal_job_management_agent,UNKNOWN,0.9243,-0.032174833,0.202596547,0.639602149,0.82753897,973,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,ca,unified_infrastructure_management,UNKNOWN,0.9203,-0.032174833,0.1114725,0.639602149,0.870027903,973,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,ca,integrated_threat_management,UNKNOWN,0.9128,-0.032174833,-0.110791585,0.639602149,0.724589014,973,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,ca,etrust_integrated_threat_management,UNKNOWN,0.9128,-0.032174833,0.098778561,0.639602149,0.68760964,973,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,ca,etrust_threat_management_console,UNKNOWN,0.9111,-0.032174833,0.087982552,0.639602149,0.739523717,973,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,ca,asset_management_performance_liteagent,UNKNOWN,0.9095,-0.032174833,0.219051122,0.639602149,0.791776091,973,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,emc,sourceone_email_management,Dell,0.9229,0.013286143,-0.05210865,0,0.85925687,1158,42,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,emc,navisphere_off-array_management_server,Dell,0.8764,0.013286143,0.116035912,0,0.651697844,1158,42,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,emc,file_management_appliance_software,Dell,0.8661,0.013286143,-0.004602045,0,0.793900461,1158,42,0,VENDOR,REJECT,application
Cisco:2500 series,HARDWARE,h,cisco,sisr1100ucmk9-1610,"Cisco Systems, Inc.",0.9742,0.192943885,-0.047246159,1,0.493196962,30872,18241,0,PRODUCT,LOWEST,hardware
Avaya:Unified Communications Management,HARDWARE,a,sophos,unified_threat_management_up2date,UNKNOWN,0.9209,-0.133756136,0.082635366,0,0.809335483,487,81,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,h,sophos,unified_threat_management,UNKNOWN,0.9201,-0.133756136,-0.171746132,0,0.856133161,487,81,0,VENDOR,REJECT,hardware
Avaya:Unified Communications Management,HARDWARE,a,quantum,management_console,UNKNOWN,0.9087,-0.06293908,0.219992708,0.301511345,0.832425571,35,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,quantum,xtalk_management_console,UNKNOWN,0.9074,-0.06293908,0.215732124,0.301511345,0.784862263,35,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,vignette,content_management,UNKNOWN,0.9077,-0.233663043,0.10599433,0.087038828,0.825896642,3,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,sonicwall,universal_management_appliance,"SonicWALL, Inc.",0.9037,-0.085240496,-0.276311875,0.272727273,0.814425855,240,75,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,sonicwall,cloud_global_management_system,"SonicWALL, Inc.",0.8855,-0.085240496,0.258430532,0.272727273,0.748769482,240,75,0,VENDOR,REJECT,application
Oracle:Big Data Appliance,HARDWARE,a,oracle,communications_contacts_server,Oracle,0.9298,0.242596053,0,1,0.493196962,7570,4455,28,PRODUCT,LOWEST,application
Avaya:Unified Communications Management,HARDWARE,a,outsystems,lifetime_management_console,UNKNOWN,0.8984,-0.261590704,0,0.071066905,0.864868116,77,1,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,ge,asset_performance_management_classic,ICS-CERT,0.8961,0.010665448,0.029593279,0,0.783562061,336,59,2,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,acronis,true_image_management_console,UNKNOWN,0.8944,-0.030672331,0.208651981,0.341881729,0.858395075,94,26,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,comodo,unified_threat_management_firewall,UNKNOWN,0.894,-0.097806527,0.049351227,0,0.80477581,63,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,teradici,pcoip_management_console,Teradici Corporation,0.893,0.031622921,0.313324482,0.286038777,0.829288429,82,26,3,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,sas,management_console,Snyk,0.8929,-0.04950943,0.219992708,0.404519917,0.832425571,46,2,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,checkpoint,management_server,Check Point Software Technologies Ltd.,0.8891,-0.014069722,0.023486911,0,0.683985568,307,20,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,3par,inform_management_console,UNKNOWN,0.8883,-0.13157635,0.017337517,0.452267017,0.885394514,5,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,cdotech,edcl_management_console,UNKNOWN,0.8854,-0.115586427,0.17098141,0,0.791469014,34,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,testa,online_test_management_system,UNKNOWN,0.8843,-0.085096503,0.259530014,0.341881729,0.794798252,4,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,globiz_solutions,snowfox_content_management_system,UNKNOWN,0.8798,-0.203409691,0.10380574,0,0.804244062,3,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,accentis,content_resource_management_system,UNKNOWN,0.8788,-0.105698386,-0.097998752,0.286038777,0.780976832,3,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,eucalyptus,eucalyptus_management_console,UNKNOWN,0.8788,-0.130441671,0.047830294,0.348155312,0.801718801,93,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,solarwinds,managed_service_provider_patch_management_engine,"Tenable Network Security, Inc.",0.8784,-0.191248939,0.112677379,0.261116484,0.811238372,482,66,1,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,alcatel-lucent,omnivista_8770_network_management_system,UNKNOWN,0.8773,-0.190626183,0,0.348155312,0.822854655,38,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,h,polycom,converged_management_application_4000,UNKNOWN,0.8761,-0.141940359,-0.032496594,0.100503782,0.811107106,431,1,0,VENDOR,REJECT,hardware
Avaya:Unified Communications Management,HARDWARE,h,polycom,converged_management_application_5000,UNKNOWN,0.8729,-0.141940359,-0.156957759,0.100503782,0.811107106,431,1,0,VENDOR,REJECT,hardware
Avaya:Unified Communications Management,HARDWARE,a,netiq,appmanager_management_server,UNKNOWN,0.874,-0.150723892,0.081777215,0,0.678091891,184,0,0,VENDOR,REJECT,application
HP:Color recovery,HARDWARE,h,hp,z240_tower_workstation_n51,HP Inc.,0.9693,0.169687272,0.01954101,1,0.493012572,15008,2593,0,PRODUCT,LOWEST,hardware
Avaya:Unified Communications Management,HARDWARE,a,digitalguardian,management_console,UNKNOWN,0.8736,-0.183803726,0.219992708,0.487377325,0.832425571,3,0,0,VENDOR,REJECT,application
Microsoft:Hyper-V,SOFTWARE,a,microsoft,xml_parser,Microsoft Corporation,0.9809,0.050396025,0.141810306,1,0.492365964,5032,16642,0,PRODUCT,LOWEST,application
Avaya:Unified Communications Management,HARDWARE,a,bluecatnetworks,adonis_management_console,UNKNOWN,0.8713,-0.074036539,0.18276491,0.207514339,0.869722576,6,0,0,VENDOR,REJECT,application
Microsoft:Virtual Server,SOFTWARE,a,oracle,database_server_lite,Oracle,0.9736,0.116697186,0.016932947,0.492365964,0.804361815,7570,4455,0,PRODUCT,LOW,application
Avaya:Unified Communications Management,HARDWARE,a,dasinfomedia,wphrm_human_resource_management_system,UNKNOWN,0.8678,-0.087740409,0.077162118,0.426401433,0.754540909,17,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,cafuego,simple_document_management_system,UNKNOWN,0.8669,0.100797459,0.171270129,0.341881729,0.832736628,5,0,0,VENDOR,REJECT,application
Avaya:Unified Communications Management,HARDWARE,a,goodlayers,good_learning_management_system,UNKNOWN,0.8657,0,0,0.348155312,0.835583297,20,1,1,VENDOR,REJECT,application
Avaya:VSP 4000 series,HARDWARE,h,fanuc,series_31i,UNKNOWN,0.9169,0.032102597,0.020061476,0.404519917,0.645975193,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,fanuc,series_32i-b_plus,UNKNOWN,0.7463,0.032102597,-0.01944498,0.404519917,0.667823071,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,fanuc,series_0i-mate_d,UNKNOWN,0.6498,0.032102597,-0.01944498,0.404519917,0.722315119,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,o,fanuc,series_31i_firmware,UNKNOWN,0.6472,0.032102597,0.122592659,0.404519917,0.569494797,66,32,1,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,fanuc,series_32i-b_plus_firmware,UNKNOWN,0.6348,0.032102597,-0.01944498,0.404519917,0.624254789,66,32,1,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,h,fanuc,series_16i,UNKNOWN,0.6177,0.032102597,0.014383519,0.404519917,0.645975193,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,fanuc,series_18i,UNKNOWN,0.6046,0.032102597,-0.122375138,0.404519917,0.645975193,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,fanuc,series_21i-model_b,UNKNOWN,0.5865,0.032102597,-0.01944498,0.404519917,0.577350269,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,o,fanuc,series_21i-model_b_firmware,UNKNOWN,0.5727,0.032102597,-0.01944498,0.404519917,0.538968056,66,32,1,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,h,fanuc,series_0i-model_f_plus,UNKNOWN,0.5619,0.032102597,-0.01944498,0.404519917,0.726108198,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,iss,proventia_m_series_xpu,UNKNOWN,0.8864,-0.1088399,0.018575883,0,0.63652395,247,0,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,iss,proventia_g_series_xpu,UNKNOWN,0.6926,-0.1088399,0.078751775,0,0.63652395,247,0,0,VENDOR,REJECT,hardware
Microsoft:Virtual Server,SOFTWARE,a,oracle,server_manager,Oracle,0.9641,0.116697186,0.021992356,0.492365964,0.802572354,7570,4455,0,PRODUCT,LOW,application
Avaya:VSP 4000 series,HARDWARE,h,hikvision,ds-2dfx_series,UNKNOWN,0.8362,-0.067160987,0.059849438,0.077849894,0.615457455,275,2,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,hikvision,ds-2cd63xx_series,UNKNOWN,0.8362,-0.067160987,0.010336632,0.077849894,0.555555556,275,2,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,o,hikvision,ds-2cd63xx_series_firmware,UNKNOWN,0.7043,-0.067160987,0.023185753,0.077849894,0.561434614,275,2,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,hikvision,ds-2dfx_series_firmware,UNKNOWN,0.7043,-0.067160987,0.092889504,0.077849894,0.580258853,275,2,0,VENDOR,REJECT,operatingsystem
Microsoft:Virtual Server,SOFTWARE,a,oracle,virtual_directory,Oracle,0.9471,0.116697186,-0.037766531,0.492365964,0.81786082,7570,4455,0,PRODUCT,LOW,application
Microsoft:Virtual Server,SOFTWARE,a,redhat,rhx_enterprisedb_advanced_server,"Red Hat, Inc.",0.9494,0.147850824,0.128470787,0.246182982,0.800011688,9041,1096,0,PRODUCT,LOW,application
Microsoft:Project,SOFTWARE,a,oracle,project_contracts,Oracle,0.9644,0.116697186,0.230066606,0.492365964,0.868599036,7570,4455,0,PRODUCT,LOW,application
Avaya:VSP 4000 series,HARDWARE,a,polycom,group_series,UNKNOWN,0.704,-0.141940359,0.025585803,0.100503782,0.653464039,431,1,0,VENDOR,REJECT,application
GNU:Data Language,SOFTWARE,a,netapp,data_ontap_edge,"NetApp, Inc.",0.917,0.17131505,0.332866131,0.204124145,0.823687768,1032,1185,0,PRODUCT,LOW,application
Avaya:VSP 4000 series,HARDWARE,o,omron,ns_series_firmware,ICS-CERT,0.6649,-0.105178235,0.08776449,0,0.641500299,107,18,0,VENDOR,REJECT,operatingsystem
GNU:Data Language,SOFTWARE,a,f5,arx_data_manager,F5 Networks,0.9222,0.114046847,-0.023723276,0,0.849836586,3642,3584,0,PRODUCT,LOW,application
Avaya:VSP 4000 series,HARDWARE,o,barraguard,barracuda_link_balancer_series_firmware,UNKNOWN,0.643,-0.149834102,-0.037523037,0.578541912,0.399110725,8,0,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,eaton,eamaxx_series_epdu_firmware,Eaton,0.6375,-0.000919915,0,0.404519917,0.529237747,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,eaton,eswaxx_series_epdu_firmware,Eaton,0.6375,-0.000919915,0,0.404519917,0.60140653,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,eaton,eamxxx_series_epdu_firmware,Eaton,0.6375,-0.000919915,0,0.404519917,0.529237747,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,eaton,emaxxx_series_epdu_firmware,Eaton,0.6375,-0.000919915,0,0.404519917,0.529237747,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,eaton,emaaxx_series_epdu_firmware,Eaton,0.6375,-0.000919915,0,0.404519917,0.529237747,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,h,supermicro,x9drt-h_series,UNKNOWN,0.5935,-0.051188044,-0.01944498,0,0.589691975,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,supermicro,x9sre\/i_series,UNKNOWN,0.59,-0.051188044,0.084070531,0,0.691023319,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,o,supermicro,x9sre\/i_series_firmware,UNKNOWN,0.5857,-0.051188044,0.119583503,0,0.6172134,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,h,supermicro,x9drt-p_series,UNKNOWN,0.5805,-0.051188044,-0.01944498,0,0.635052896,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,o,supermicro,x9drt-h_series_firmware,UNKNOWN,0.5803,-0.051188044,-0.01944498,0,0.534522484,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,supermicro,x9drt-p_series_firmware,UNKNOWN,0.5794,-0.051188044,-0.01944498,0,0.564218177,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,h,supermicro,x9drd-7ln4f_series,UNKNOWN,0.5757,-0.051188044,0.113276886,0,0.549971941,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,supermicro,x9drt_series,UNKNOWN,0.5757,-0.051188044,0.126637747,0,0.606788036,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,h,supermicro,x9scd_series,UNKNOWN,0.5757,-0.051188044,0.121259937,0,0.662266179,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 4000 series,HARDWARE,o,supermicro,x9scd_series_firmware,UNKNOWN,0.5594,-0.051188044,0.1301629,0,0.616333551,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,supermicro,x9drt_series_firmware,UNKNOWN,0.5594,-0.051188044,-0.048149563,0,0.541001781,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 4000 series,HARDWARE,o,supermicro,x9drd-7ln4f_series_firmware,UNKNOWN,0.5594,-0.051188044,0.149575073,0,0.517114501,2070,3,0,VENDOR,REJECT,operatingsystem
Adobe:Systems Incorporated,SOFTWARE,a,f5,traffix_systems_signaling_delivery_controller,F5 Networks,0.7169,0.402069726,-0.048344783,0,0.81619479,3642,3584,0,PRODUCT,LOW,application
Adobe:Systems Incorporated,SOFTWARE,a,juniper,networks_mobility_system_software,"Juniper Networks, Inc.",0.7044,0.293516707,0.09035602,0.169030851,0.87859537,2264,8568,0,PRODUCT,LOW,application
Avaya:VSP 7000 Series,HARDWARE,h,fanuc,series_31i,UNKNOWN,0.9224,0.032102597,0.1345641,0.404519917,0.645975193,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,fanuc,series_32i-b_plus,UNKNOWN,0.7375,0.032102597,0.065458994,0.404519917,0.667823071,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,o,fanuc,series_31i_firmware,UNKNOWN,0.6513,0.032102597,0.174912469,0.404519917,0.569494797,66,32,1,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,h,fanuc,series_0i-mate_d,UNKNOWN,0.6424,0.032102597,0.065458994,0.404519917,0.722315119,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,o,fanuc,series_32i-b_plus_firmware,UNKNOWN,0.6286,0.032102597,0.065458994,0.404519917,0.624254789,66,32,1,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,h,fanuc,series_16i,UNKNOWN,0.6197,0.032102597,0.107908781,0.404519917,0.645975193,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,fanuc,series_18i,UNKNOWN,0.6106,0.032102597,-0.219529239,0.404519917,0.645975193,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,fanuc,series_21i-model_b,UNKNOWN,0.5655,0.032102597,0.065458994,0.404519917,0.577350269,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,o,fanuc,series_21i-model_b_firmware,UNKNOWN,0.5547,0.032102597,0.065458994,0.404519917,0.538968056,66,32,1,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,h,fanuc,series_0i-model_f_plus,UNKNOWN,0.5492,0.032102597,0.065458994,0.404519917,0.726108198,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,o,fanuc,series_0i-mate_d_firmware,UNKNOWN,0.5476,0.032102597,0.065458994,0.404519917,0.619813264,66,32,1,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,h,iss,proventia_m_series_xpu,UNKNOWN,0.8686,-0.1088399,0.149174631,0,0.63652395,247,0,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,iss,proventia_g_series_xpu,UNKNOWN,0.6681,-0.1088399,0.08568241,0,0.63652395,247,0,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,hikvision,ds-2dfx_series,UNKNOWN,0.832,-0.067160987,0.168410371,0.077849894,0.615457455,275,2,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,hikvision,ds-2cd63xx_series,UNKNOWN,0.832,-0.067160987,0.186476179,0.077849894,0.555555556,275,2,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,o,hikvision,ds-2dfx_series_firmware,UNKNOWN,0.7016,-0.067160987,0.217535556,0.077849894,0.580258853,275,2,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,hikvision,ds-2cd63xx_series_firmware,UNKNOWN,0.7016,-0.067160987,-0.102688517,0.077849894,0.561434614,275,2,0,VENDOR,REJECT,operatingsystem
SAP:Production Planning,SOFTWARE,a,oracle,banking_enterprise_product_manufacturing,Oracle,0.9025,-0.06946777,0,0.23570226,0.813250061,7570,4455,0,PRODUCT,LOW,application
Avaya:VSP 7000 Series,HARDWARE,a,polycom,group_series,UNKNOWN,0.6861,-0.141940359,0.105030447,0.100503782,0.653464039,431,1,0,VENDOR,REJECT,application
Avaya:VSP 7000 Series,HARDWARE,o,omron,ns_series_firmware,ICS-CERT,0.6659,-0.105178235,0.249903599,0,0.641500299,107,18,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,omron,ns_series_system_program_firmware,ICS-CERT,0.5457,-0.105178235,0.211498842,0,0.625401784,107,18,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,eaton,emaaxx_series_epdu_firmware,Eaton,0.6417,-0.000919915,0,0.404519917,0.529237747,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,eaton,eamxxx_series_epdu_firmware,Eaton,0.6417,-0.000919915,0,0.404519917,0.529237747,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,eaton,eswaxx_series_epdu_firmware,Eaton,0.6417,-0.000919915,0,0.404519917,0.60140653,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,eaton,emaxxx_series_epdu_firmware,Eaton,0.6417,-0.000919915,0,0.404519917,0.529237747,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,eaton,eamaxx_series_epdu_firmware,Eaton,0.6417,-0.000919915,0,0.404519917,0.529237747,87,13,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,barraguard,barracuda_link_balancer_series_firmware,UNKNOWN,0.6361,-0.149834102,-0.110327068,0.578541912,0.399110725,8,0,0,VENDOR,REJECT,operatingsystem
-:Graphviz,SOFTWARE,a,hcltech,-,HCL Software,0.4029,0.149714993,0.033284936,0,0,195,321,0,PRODUCT,REJECT,application
-:Graphviz,SOFTWARE,a,hcltech,traveler,HCL Software,0.3705,0.149714993,0.488508336,0,0.40824829,195,321,0,PRODUCT,REJECT,application
Avaya:VSP 7000 Series,HARDWARE,h,supermicro,x9drt-h_series,UNKNOWN,0.5835,-0.051188044,0.065458994,0,0.589691975,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,supermicro,x9sre\/i_series,UNKNOWN,0.5728,-0.051188044,0.240351245,0,0.691023319,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,o,supermicro,x9drt-h_series_firmware,UNKNOWN,0.5716,-0.051188044,0.065458994,0,0.534522484,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,h,supermicro,x9drd-7ln4f_series,UNKNOWN,0.5716,-0.051188044,0.182591401,0,0.549971941,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,supermicro,x9drt_series,UNKNOWN,0.5716,-0.051188044,0.213953646,0,0.606788036,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,h,supermicro,x9scd_series,UNKNOWN,0.5716,-0.051188044,0.319165581,0,0.662266179,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,o,supermicro,x9sre\/i_series_firmware,UNKNOWN,0.5701,-0.051188044,0.202188422,0,0.6172134,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,supermicro,x9drt-p_series_firmware,UNKNOWN,0.5597,-0.051188044,0.065458994,0,0.564218177,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,h,supermicro,x9drt-p_series,UNKNOWN,0.5591,-0.051188044,0.065458994,0,0.635052896,2070,3,0,VENDOR,REJECT,hardware
Avaya:VSP 7000 Series,HARDWARE,o,supermicro,x9drt_series_firmware,UNKNOWN,0.5561,-0.051188044,-0.080011192,0,0.541001781,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,supermicro,x9scd_series_firmware,UNKNOWN,0.5561,-0.051188044,0.146632833,0,0.616333551,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 7000 Series,HARDWARE,o,supermicro,x9drd-7ln4f_series_firmware,UNKNOWN,0.5561,-0.051188044,0.118783188,0,0.517114501,2070,3,0,VENDOR,REJECT,operatingsystem
Avaya:VSP 9000 Series,HARDWARE,h,fanuc,series_31i,UNKNOWN,0.9084,0.032102597,0.138925116,0.404519917,0.645975193,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 9000 Series,HARDWARE,h,fanuc,series_32i-b_plus,UNKNOWN,0.7488,0.032102597,0.072143541,0.404519917,0.667823071,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 9000 Series,HARDWARE,h,fanuc,series_0i-mate_d,UNKNOWN,0.6469,0.032102597,0.072143541,0.404519917,0.722315119,66,32,1,VENDOR,REJECT,hardware
Avaya:VSP 9000 Series,HARDWARE,o,fanuc,series_31i_firmware,UNKNOWN,0.6386,0.032102597,0.157910736,0.404519917,0.569494797,66,32,1,VENDOR,REJECT,operatingsystem
